game_id,home_team,away_team,home_goals,away_goals,home_xg,away_xg,toi,home_shots,away_shots,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_win,home_games,home_wins,home_losses,home_goals_for,home_goals_against,home_goal_diff,home_win_rate,home_first_xg,home_first_toi,home_first_eff,home_second_xg,home_second_toi,home_second_eff,home_offensive_disparity,away_games,away_wins,away_losses,away_goals_for,away_goals_against,away_goal_diff,away_win_rate,away_first_xg,away_first_toi,away_first_eff,away_second_xg,away_second_toi,away_second_eff,away_offensive_disparity,win_rate_diff,xg_diff,shots_diff,goal_diff_diff,first_eff_diff,second_eff_diff,disparity_diff,xg_ratio,shots_ratio,first_eff_ratio,home_xg_squared,away_xg_squared,win_rate_diff_squared,home_xg_eff,away_xg_eff,home_strength,away_strength,strength_diff,home_total_line_xg,away_total_line_xg,home_avg_line_eff,away_avg_line_eff
game_556,new_zealand,china,2,1,2.5462,2.5964,3599.99,25,22,1,1,4,5,1,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,-0.08536585365853655,-0.050200000000000244,3,-53,0.0,-0.00019999999999999998,0.17999999999999994,0.9802879802879803,1.1363119858188264,0.4117647058823529,6.483134439999999,6.74129296,0.0072873289708506785,0.0017823399999999999,0.00181748,0.0008694341463414632,0.0010417263414634146,-0.00017229219512195136,130.5,153.88,0.0006000000000000001,0.0007
game_557,pakistan,brazil,5,2,4.4621,1.2171,3600.01,35,10,8,4,8,13,1,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,-0.1097560975609756,3.245,25,-36,0.00010000000000000005,0.0,0.050000000000000044,3.663163943846975,3.4996500349965007,0.47058823529411764,19.910336410000003,1.4813324100000003,0.012046400951814393,0.0035696800000000004,0.0008519700000000001,0.0021331014634146345,0.0006026129268292683,0.0015304885365853662,170.7,162.76999999999998,0.0008,0.00075
game_558,usa,france,2,3,2.9157,2.9951,3599.98,24,23,4,6,9,5,0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,37,45,241,265,-24,0.4512195121951219,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,-0.02439024390243899,-0.07939999999999969,1,-23,0.00010000000000000005,9.999999999999994e-05,0.020000000000000018,0.9731651146490439,1.0434328942219904,0.47058823529411764,8.501306490000001,8.97062401,0.0005948839976204624,0.0023325600000000004,0.00209657,0.0009956048780487806,0.0009460132926829267,4.959158536585386e-05,139.41,137.44,0.0007,0.0006000000000000001
game_559,rwanda,panama,0,1,2.9675,2.9416,3599.99,27,28,0,1,9,7,0,82,30,52,202,265,-63,0.3658536585365853,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,-0.1951219512195123,0.02589999999999959,-1,-105,-0.00010000000000000005,-9.999999999999994e-05,-0.010000000000000009,1.0084619044382517,0.9642512767401163,0.3529411764705882,8.80605625,8.653010560000002,0.03807257584770974,0.0017804999999999997,0.0020591200000000002,0.0006514024390243901,0.0011551160975609759,-0.0005037136585365858,126.1,143.59,0.0005499999999999999,0.00065
game_56,brazil,guatemala,4,2,3.0253,4.2247,3600.01,30,43,7,3,8,4,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,0.19512195121951215,-1.1994000000000002,-13,92,-0.00010000000000000005,0.0002000000000000001,-0.3800000000000001,0.715928721868566,0.6976581939954886,0.3888888888888889,9.15244009,17.848090090000003,0.03807257584770968,0.00211771,0.0033797600000000003,0.0014978924390243904,0.0017310965853658538,-0.00023320414634146335,162.76999999999998,147.14,0.00075,0.0007
game_560,china,serbia,2,0,4.2433,1.9231,3600.02,34,20,3,0,4,9,1,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,0.07317073170731703,2.3202,14,41,-0.00010000000000000005,0.0,-0.06000000000000005,2.2053427576529288,1.6999150042497875,0.3888888888888889,18.005594889999998,3.69831361,0.005353955978584169,0.00297031,0.00153848,0.0017024947560975608,0.00076924,0.0009332547560975608,153.88,157.57999999999998,0.0007,0.00075
game_561,rwanda,canada,2,3,2.1195,2.9664,3600.0,20,27,3,5,6,3,0,82,30,52,202,265,-63,0.3658536585365853,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,36,46,222,265,-43,0.4390243902439024,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,-0.07317073170731708,-0.8469000000000002,-7,-20,-0.00010000000000000005,-9.999999999999994e-05,0.17999999999999994,0.714261643189324,0.7407133069145587,0.3529411764705882,4.492280249999999,8.799528960000002,0.005353955978584178,0.0012717,0.00207648,0.00046525609756097546,0.0009116253658536585,-0.000446369268292683,126.1,144.5,0.0005499999999999999,0.00065
game_562,guatemala,pakistan,5,4,3.3120000000000003,4.6358,3600.02,31,43,8,7,9,5,1,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,-0.08536585365853655,-1.3237999999999994,-12,-56,0.0,-0.0002000000000000001,0.33000000000000007,0.7142857142857143,0.7209134671286714,0.4444444444444445,10.969344000000001,21.490641639999996,0.0072873289708506785,0.0026496000000000002,0.00370864,0.0013571121951219515,0.002216138536585366,-0.0008590263414634143,147.14,170.7,0.0007,0.0008
game_563,philippines,saudi_arabia,4,1,2.3699,1.4386,3599.99,22,14,4,2,4,5,1,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,82,39,43,195,205,-10,0.4756097560975609,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,0.04878048780487815,0.9312999999999998,8,22,-9.999999999999994e-05,0.0,-0.3600000000000001,1.6462211725479299,1.5713163345475323,0.31250000000000006,5.61642601,2.0695699600000004,0.0023795359904818657,0.00118495,0.00086316,0.0006213762195121952,0.00041052731707317067,0.00021084890243902452,120.33,121.67,0.0005,0.0005499999999999999
game_564,morocco,usa,4,5,4.9608,3.0503,4213.95,40,30,8,7,7,11,0,82,37,45,249,269,-20,0.4512195121951219,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,0.02439024390243899,1.9104999999999999,10,27,-0.0002000000000000001,0.0,-0.3600000000000001,1.6257988398387573,1.3332888903703208,0.3333333333333333,24.609536639999998,9.30433009,0.0005948839976204624,0.0029764799999999997,0.00244024,0.0013430458536585364,0.0010415658536585366,0.0003014799999999998,144.79000000000002,139.41,0.0006,0.0007
game_565,iceland,india,4,0,2.6577,2.712,3600.01,25,31,7,0,3,3,1,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,-0.03658536585365846,-0.054300000000000015,-6,1,0.0,-9.999999999999994e-05,0.15000000000000013,0.9796166605234059,0.8064255991742202,0.4117647058823529,7.063369290000001,7.354944000000001,0.0013384889946460384,0.0018603900000000002,0.0018984000000000002,0.0010436334146341467,0.001134409756097561,-9.077634146341428e-05,135.79,139.59,0.0006000000000000001,0.00065
game_566,oman,singapore,3,2,4.3039,2.869,3600.0,35,25,6,3,12,7,1,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,-0.06097560975609756,1.4348999999999994,10,-28,0.0,0.00010000000000000005,-0.28,1.4996167247386758,1.3999440022399103,0.4117647058823529,18.523555209999998,8.231161000000002,0.0037180249851278997,0.0030127299999999995,0.0020083,0.0012859213414634144,0.000979658536585366,0.0003062628048780484,145.26,144.29,0.0007,0.00065
game_567,france,panama,4,3,2.9508,3.3578,3600.02,26,26,3,5,4,7,1,82,37,45,241,265,-24,0.4512195121951219,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,-0.10975609756097571,-0.40700000000000003,0,-66,0.0,-9.999999999999994e-05,0.14000000000000012,0.8785280457306182,0.9999615399407714,0.4117647058823529,8.707220640000001,11.27482084,0.012046400951814418,0.00206556,0.00235046,0.000932020975609756,0.0013185507317073173,-0.00038652975609756123,137.44,143.59,0.0006000000000000001,0.00065
game_568,ethiopia,vietnam,4,2,3.9424,1.7635999999999998,3600.01,31,19,6,3,3,11,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,39,43,223,257,-34,0.4756097560975609,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,0.04878048780487815,2.1788000000000003,12,54,0.0,0.00010000000000000005,-0.029999999999999916,2.2341607163096455,1.6314930793116151,0.375,15.54251776,3.1102849599999995,0.0023795359904818657,0.00236544,0.0010581599999999998,0.0012404136585365854,0.000503271219512195,0.0007371424390243904,140.85000000000002,126.63999999999999,0.00065,0.0006
game_569,mexico,uk,3,0,3.5778,2.8763,3600.02,29,26,4,0,5,8,1,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,39,43,244,211,33,0.4756097560975609,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,-0.012195121951219412,0.7014999999999998,3,-50,-0.00010000000000000005,0.00010000000000000005,-0.10999999999999988,1.243457407986654,1.115341717626245,0.3888888888888889,12.80065284,8.27310169,0.00014872099940511357,0.00250446,0.0023010400000000003,0.0011606034146341463,0.0010943970731707316,6.62063414634147e-05,151.36,159.61,0.0007,0.0007
game_57,vietnam,mongolia,3,2,2.4981,2.5895,3600.01,23,23,5,4,4,3,1,82,39,43,223,257,-34,0.4756097560975609,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,27,55,179,244,-65,0.3292682926829268,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,0.1463414634146341,-0.09140000000000015,0,31,9.999999999999994e-05,0.00019999999999999993,-0.1100000000000001,0.9643312101910828,0.9999565236294073,0.39999999999999997,6.24050361,6.705510250000001,0.021415823914336694,0.0014988599999999999,0.0012947500000000001,0.00071287243902439,0.0004263201219512195,0.0002865523170731705,126.63999999999999,97.9,0.0006,0.00045
game_570,netherlands,indonesia,3,2,2.1159,1.8193,3599.99,18,22,5,4,6,2,1,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,0.1585365853658537,0.2966,-4,58,9.999999999999994e-05,0.0,0.15000000000000013,1.1623908147008735,0.8181446297895549,0.39999999999999997,4.47703281,3.3098524899999995,0.025133848899464614,0.0012695399999999998,0.00090965,0.0008360385365853658,0.000454825,0.00038121353658536575,127.47,115.53,0.0005499999999999999,0.0005
game_571,new_zealand,germany,2,3,2.6682,1.6578,3600.01,21,14,2,3,8,9,0,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,36,46,253,274,-21,0.4390243902439024,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,0.04878048780487809,1.0104000000000002,7,14,0.00010000000000000005,-9.999999999999994e-05,0.27,1.608512177477695,1.4998928647953718,0.43750000000000006,7.119291240000001,2.7483008399999997,0.00237953599048186,0.0018677400000000001,0.00099468,0.0009110926829268293,0.0004366887804878048,0.00047440390243902453,130.5,136.89,0.0006000000000000001,0.0006
game_572,south_korea,thailand,4,5,3.5187,3.738,4134.08,34,31,4,6,11,5,0,82,39,43,288,302,-14,0.4756097560975609,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,-0.1341463414634147,-0.21930000000000005,3,-60,0.0,-0.00010000000000000005,0.13000000000000012,0.9410805028082375,1.0967388148769395,0.4444444444444445,12.381249689999999,13.972644,0.017995240928019053,0.00281496,0.0029904000000000003,0.0013388224390243901,0.0018234146341463415,-0.0004845921951219514,151.34,172.62,0.00075,0.0008
game_573,uae,peru,2,3,3.6613,3.2478,5368.26,34,39,3,5,3,10,0,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,-0.17073170731707316,0.4135000000000004,-5,-126,-0.00010000000000000005,-0.00019999999999999993,0.16000000000000014,1.1269699581383896,0.8717725186533679,0.3529411764705882,13.40511769,10.548204839999999,0.02914931588340273,0.0021967799999999997,0.0022734599999999997,0.00101802,0.0014417063414634145,-0.00042368634146341456,108.39,138.01,0.0005,0.00065
game_574,mongolia,switzerland,2,3,2.3112,2.9052,4501.41,25,30,4,4,11,9,0,82,27,55,179,244,-65,0.3292682926829268,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,36,46,201,229,-28,0.4390243902439024,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,-0.1097560975609756,-0.5939999999999999,-5,-37,0.0,-9.999999999999999e-05,0.16000000000000003,0.7952652948867938,0.8333055564814505,0.3333333333333333,5.34164544,8.440187039999998,0.012046400951814393,0.0011556,0.0014525999999999999,0.0003805024390243902,0.0006377268292682926,-0.0002572243902439024,97.9,111.0,0.00045,0.0005
game_575,kazakhstan,brazil,1,2,2.0977,4.2753,3600.0,23,30,2,3,7,5,0,82,30,52,193,248,-55,0.3658536585365853,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,-0.34146341463414637,-2.1775999999999995,-7,-142,-0.00019999999999999998,-0.00030000000000000003,0.020000000000000018,0.4905408881509717,0.7666411119629345,0.29411764705882354,4.400345290000001,18.278190089999995,0.11659726353361097,0.00104885,0.0029927099999999996,0.00038372560975609757,0.00211679487804878,-0.0017330692682926824,104.86,162.76999999999998,0.0005,0.00075
game_576,india,new_zealand,2,3,2.5811,3.8205,4729.15,24,39,3,5,8,6,0,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,0.1097560975609756,-1.2393999999999998,-15,35,0.0,9.999999999999994e-05,-0.06000000000000005,0.6754154127960226,0.615368836696495,0.4117647058823529,6.6620772100000005,14.59622025,0.012046400951814393,0.00180677,0.00267435,0.001079655243902439,0.001304560975609756,-0.00022490573170731699,139.59,130.5,0.00065,0.0006000000000000001
game_577,switzerland,saudi_arabia,2,4,1.6595,3.0942,3600.01,17,29,2,7,9,4,0,82,36,46,201,229,-28,0.4390243902439024,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,82,39,43,195,205,-10,0.4756097560975609,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,-0.036585365853658514,-1.4346999999999999,-12,-18,-9.999999999999994e-05,0.0,-0.4700000000000001,0.5361527526492634,0.5861866832178201,0.31250000000000006,2.75394025,9.574073639999998,0.0013384889946460423,0.00082975,0.0018565199999999997,0.000364280487804878,0.0008829790243902436,-0.0005186985365853656,111.0,121.67,0.0005,0.0005499999999999999
game_578,usa,peru,3,4,2.3923,3.5166,4122.08,21,35,3,7,7,6,0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,-0.20731707317073172,-1.1242999999999999,-14,-125,0.00010000000000000005,0.0,0.16000000000000014,0.6800943825335457,0.5999828576326391,0.47058823529411764,5.72309929,12.36647556,0.042980368828078534,0.0019138400000000002,0.00246162,0.0008168829268292683,0.0015610273170731707,-0.0007441443902439024,139.41,138.01,0.0007,0.00065
game_579,iceland,serbia,5,2,2.9987,2.3379,3600.01,28,23,8,2,6,5,1,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,0.060975609756097615,0.6608,5,24,-0.00010000000000000005,-0.00019999999999999998,0.20999999999999996,1.2820984223352858,1.217338376592322,0.3888888888888889,8.99220169,5.465776409999999,0.0037180249851279067,0.00209909,0.00187032,0.0011775382926829268,0.00093516,0.00024237829268292685,135.79,157.57999999999998,0.0006000000000000001,0.00075
game_58,usa,singapore,4,0,4.0328,2.2963,3600.0,30,23,7,0,5,9,1,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,-0.06097560975609756,1.7365,7,-33,0.00010000000000000005,0.0,0.10000000000000009,1.7554520524093502,1.3042911177774879,0.47058823529411764,16.263475839999998,5.27299369,0.0037180249851278997,0.00322624,0.00160741,0.0013770536585365853,0.0007841024390243901,0.0005929512195121952,139.41,144.29,0.0007,0.00065
game_580,germany,kazakhstan,3,0,2.5829,2.0595,3600.0,19,21,6,0,5,6,1,82,36,46,253,274,-21,0.4390243902439024,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,30,52,193,248,-55,0.3658536585365853,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,0.07317073170731708,0.5234000000000001,-2,34,9.999999999999994e-05,9.999999999999994e-05,-0.040000000000000036,1.2535306964329047,0.9047188229131946,0.39999999999999997,6.67137241,4.24154025,0.005353955978584178,0.0015497399999999998,0.00102975,0.0006803736585365852,0.0003767378048780487,0.00030363585365853656,136.89,104.86,0.0006,0.0005
game_581,brazil,china,1,2,3.0359,1.835,3599.99,28,17,0,2,7,3,0,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,0.13414634146341464,1.2008999999999999,11,41,0.0,0.00010000000000000005,-0.07000000000000006,1.6535403050108932,1.646961943415093,0.4117647058823529,9.216688809999999,3.367225,0.01799524092801904,0.00212513,0.0012845,0.001503140731707317,0.0007362378048780488,0.0007669029268292681,162.76999999999998,153.88,0.00075,0.0007
game_582,rwanda,pakistan,4,1,2.6659,3.2637,3600.01,27,25,3,2,11,4,1,82,30,52,202,265,-63,0.3658536585365853,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,-0.23170731707317077,-0.5977999999999999,2,-114,-0.0002000000000000001,-0.00030000000000000003,0.15999999999999992,0.8165834533035196,1.0799568017279308,0.3333333333333333,7.107022810000001,10.651737690000001,0.05368828078524689,0.00159954,0.0026109600000000003,0.0005851975609756097,0.0015602078048780488,-0.0009750102439024392,126.1,170.7,0.0005499999999999999,0.0008
game_583,uk,morocco,3,2,2.8002,2.0194,3599.99,28,20,5,3,4,3,1,82,39,43,244,211,33,0.4756097560975609,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,37,45,249,269,-20,0.4512195121951219,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,0.02439024390243899,0.7807999999999997,8,53,0.0002000000000000001,0.0,0.16999999999999993,1.3859631756087902,1.399930003499825,0.5000000000000001,7.841120039999999,4.07797636,0.0005948839976204624,0.00224016,0.00121164,0.0010654419512195119,0.0005467156097560974,0.0005187263414634145,159.61,144.79000000000002,0.0007,0.0006
game_584,guatemala,mexico,4,5,2.9989000000000003,3.8463,4075.51,32,39,4,8,10,9,0,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,0.04878048780487804,-0.8473999999999995,-7,12,0.00010000000000000005,-0.00010000000000000005,0.30000000000000004,0.7794817144490943,0.8204917822619934,0.47058823529411764,8.993401210000002,14.79402369,0.002379535990481855,0.0023991200000000002,0.0026924099999999997,0.00122881756097561,0.0012477021951219512,-1.888463414634117e-05,147.14,151.36,0.0007,0.0007
game_585,france,oman,4,5,3.6225,2.6198,3599.98,26,22,7,6,8,13,0,82,37,45,241,265,-24,0.4512195121951219,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,0.02439024390243899,1.0027,4,18,0.0,-0.00019999999999999998,0.3600000000000001,1.3822115384615385,1.1817644652515793,0.4117647058823529,13.12250625,6.8633520400000005,0.0005948839976204624,0.00253575,0.00183386,0.0011441798780487803,0.0007827451219512196,0.00036143475609756075,137.44,145.26,0.0006000000000000001,0.0007
game_586,ethiopia,indonesia,4,3,4.251,3.1056,4511.4,39,36,4,4,6,7,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,0.024390243902439046,1.1454000000000004,3,9,9.999999999999994e-05,0.00019999999999999998,-0.04999999999999993,1.368377003798365,1.0833032415766228,0.39999999999999997,18.071001000000003,9.644751359999999,0.000594883997620465,0.0025506,0.0015528,0.001337509756097561,0.0007764,0.000561109756097561,140.85000000000002,115.53,0.00065,0.0005
game_587,netherlands,panama,4,3,2.7416,2.916,3935.04,27,24,7,5,7,1,1,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,0.09756097560975607,-0.1743999999999999,3,27,-0.00010000000000000005,-9.999999999999994e-05,-0.08999999999999986,0.9398697291738087,1.1249531269530435,0.3529411764705882,7.51637056,8.503055999999999,0.00951814396192742,0.0016449599999999998,0.0020412,0.0010832663414634147,0.0011450634146341464,-6.179707317073178e-05,127.47,143.59,0.0005499999999999999,0.00065
game_588,south_korea,canada,2,1,3.6684,2.6551,3600.01,32,25,4,1,6,7,1,82,39,43,288,302,-14,0.4756097560975609,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,36,46,222,265,-43,0.4390243902439024,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,0.036585365853658514,1.0133,7,29,0.00010000000000000005,0.00010000000000000005,0.10000000000000009,1.3811226986935734,1.279948802047918,0.47058823529411764,13.457158560000002,7.04955601,0.0013384889946460423,0.00293472,0.00185857,0.001395781463414634,0.0008159575609756097,0.0005798239024390243,151.34,144.5,0.00075,0.00065
game_589,singapore,vietnam,3,2,2.9788,2.8165,3600.01,25,24,5,3,11,6,1,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,39,43,223,257,-34,0.4756097560975609,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,0.012195121951219579,0.1623000000000001,1,20,0.00010000000000000005,0.0,0.32000000000000006,1.0572493345164153,1.0416232656972626,0.43750000000000006,8.87324944,7.93267225,0.0001487209994051176,0.00208516,0.0016898999999999998,0.001017151219512195,0.0008037329268292681,0.000213418292682927,144.29,126.63999999999999,0.00065,0.0006
game_59,thailand,kazakhstan,5,4,2.4251,1.9215,3600.0,18,19,6,6,6,6,1,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,82,30,52,193,248,-55,0.3658536585365853,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,0.2439024390243903,0.5036,-1,101,0.00030000000000000003,0.00030000000000000003,-0.020000000000000018,1.2614304291287388,0.9473185621809378,0.5333333333333333,5.88111001,3.69216225,0.05948839976204642,0.00194008,0.00096075,0.0011829756097560976,0.00035149390243902436,0.0008314817073170732,172.62,104.86,0.0008,0.0005
game_590,mongolia,thailand,5,2,2.6329,2.4224,3599.99,27,22,9,0,3,11,1,82,27,55,179,244,-65,0.3292682926829268,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,-0.2804878048780488,0.2104999999999997,5,-111,-0.00030000000000000003,-0.0004,0.07000000000000006,1.0864487909548568,1.2272169446843324,0.2777777777777778,6.932162409999999,5.86802176,0.07867340868530638,0.0013164499999999998,0.00193792,0.00043346524390243895,0.001181658536585366,-0.000748193292682927,97.9,172.62,0.00045,0.0008
game_591,uae,philippines,3,2,3.3239,3.0393,4407.49,32,34,3,1,3,4,1,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,-0.06097560975609756,0.2846000000000002,-2,-60,9.999999999999994e-05,-9.999999999999999e-05,0.3600000000000001,1.0932802683945664,0.9411487897414783,0.39999999999999997,11.048311210000001,9.23734449,0.0037180249851278997,0.00199434,0.00151965,0.0009242063414634145,0.0007968896341463415,0.000127316707317073,108.39,120.33,0.0005,0.0005
game_592,peru,thailand,2,6,2.5493,3.3995,3600.02,26,29,1,6,9,4,0,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,0.024390243902439046,-0.8502000000000001,-3,32,-0.00010000000000000005,-0.0002000000000000001,0.21999999999999997,0.7496838700191149,0.8965208096272542,0.3888888888888889,6.49893049,11.55660025,0.000594883997620465,0.00178451,0.0027196000000000004,0.001131640487804878,0.0016582926829268292,-0.0005266521951219512,138.01,172.62,0.00065,0.0008
game_593,usa,ethiopia,4,2,3.6361,2.162,3599.99,32,21,7,4,7,6,1,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,-0.09756097560975613,1.4741,11,-67,0.0002000000000000001,-0.00010000000000000005,0.45000000000000007,1.681044845122515,1.523736964906433,0.5000000000000001,13.22122321,4.674244,0.00951814396192743,0.00290888,0.0012971999999999999,0.0012415951219512196,0.0006802390243902439,0.0005613560975609757,139.41,140.85000000000002,0.0007,0.00065
