game_id,home_team,away_team,home_goals,away_goals,home_xg,away_xg,toi,home_shots,away_shots,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_win,home_games,home_wins,home_losses,home_goals_for,home_goals_against,home_goal_diff,home_win_rate,home_first_xg,home_first_toi,home_first_eff,home_second_xg,home_second_toi,home_second_eff,home_offensive_disparity,away_games,away_wins,away_losses,away_goals_for,away_goals_against,away_goal_diff,away_win_rate,away_first_xg,away_first_toi,away_first_eff,away_second_xg,away_second_toi,away_second_eff,away_offensive_disparity
game_326,usa,vietnam,2,3,2.8922,2.1642,3971.29,23,22,4,6,8,7,0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94
game_327,brazil,mexico,1,4,2.8517,2.2670999999999997,3600.0099999999998,26,23,2,7,5,7,0,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06
game_328,morocco,guatemala,3,4,2.1125,3.4834,3715.32,25,36,4,6,9,8,0,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_329,canada,mongolia,4,0,3.6536999999999997,1.3021,3600.0,31,14,6,0,5,7,1,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05
game_33,oman,ethiopia,2,1,3.0274,3.0988,3600.0,28,23,4,2,15,9,1,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91
game_330,uae,singapore,0,3,2.3442,2.6271999999999998,3600.0,22,24,0,6,6,6,0,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26
game_331,saudi_arabia,france,3,1,2.2813,2.1004,3600.0,20,20,6,2,8,8,1,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34
game_332,usa,serbia,6,4,3.7286,4.042,3599.98,35,34,10,3,11,6,1,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11
game_333,mongolia,vietnam,2,3,2.3004,2.6189,3600.0,24,24,4,6,8,6,0,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94
game_334,india,peru,1,5,4.6717,1.4968,3599.99,40,18,2,6,2,9,0,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2
game_335,south_korea,rwanda,6,1,4.0564,2.1498,3600.02,32,20,10,2,6,10,1,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19
game_336,ethiopia,mexico,5,4,3.8587,3.6055,4208.38,31,30,8,7,6,6,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06
game_337,uae,panama,2,3,2.2121,4.2981,4739.13,23,39,3,4,8,4,0,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2
game_338,indonesia,philippines,1,6,2.038,2.5016,3599.99,23,25,2,9,5,5,0,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0
game_339,brazil,switzerland,3,2,4.0999,2.9881,5347.85,32,36,4,2,6,12,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89
game_34,iceland,saudi_arabia,3,4,3.4536,2.6107,3599.99,30,26,5,3,5,7,0,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36
game_340,guatemala,china,6,0,3.1043,2.0647,3600.0299999999997,31,22,10,0,3,6,1,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05
game_341,oman,netherlands,0,2,2.7592,1.6392,3600.0,27,16,0,4,3,3,0,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
game_342,morocco,iceland,3,4,3.3988,2.0473,3599.99,27,23,2,8,3,7,0,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32
game_343,pakistan,thailand,4,3,3.6174999999999997,3.1484,3620.4,31,27,8,4,8,8,1,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98
game_344,new_zealand,singapore,3,2,4.2036999999999995,3.6412,4682.24,39,34,4,4,6,8,1,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26
game_345,germany,uk,4,1,2.9541,2.7475,3600.0299999999997,25,23,8,2,4,4,1,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17
game_346,guatemala,saudi_arabia,0,2,3.6294,2.1673999999999998,3599.98,31,22,0,4,7,4,0,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36
game_347,serbia,vietnam,4,3,5.7572,4.6318,5830.06,47,48,7,4,10,7,1,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94
game_348,thailand,philippines,5,0,2.768,2.0236,3600.0,24,24,6,0,5,3,1,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0
game_349,rwanda,india,2,3,2.4186,1.482,3599.98,24,20,3,4,3,2,0,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17
game_35,france,morocco,4,5,4.2088,6.3128,6678.61,43,57,7,10,9,5,0,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0
game_350,morocco,pakistan,7,6,3.7706,3.0878,4371.17,30,31,12,11,5,13,1,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03
game_351,south_korea,panama,3,5,2.3984,3.1760999999999995,3600.02,24,25,4,8,6,3,0,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2
game_352,new_zealand,iceland,0,2,3.7617999999999996,2.5393,3599.98,33,21,0,3,5,9,0,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32
game_353,germany,mongolia,5,4,5.0524000000000004,1.7792999999999999,3599.9900000000002,41,19,8,6,5,9,1,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05
game_354,netherlands,ethiopia,4,1,3.6414999999999997,1.5316,3600.01,26,18,7,1,4,10,1,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91
game_355,singapore,oman,6,4,6.4507,3.0676,3600.01,44,25,12,7,10,15,1,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98
game_356,uk,china,2,3,2.3346,3.5646999999999998,3600.01,21,28,2,6,6,3,0,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05
game_357,canada,switzerland,1,5,2.3814,4.6299,3599.98,22,34,2,7,13,9,0,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89
game_358,france,indonesia,5,4,3.5861,1.3691,3599.99,28,14,10,8,8,5,1,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96
game_359,peru,kazakhstan,5,4,3.1633,1.8034,3599.99,26,20,6,7,5,7,1,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0
game_36,indonesia,peru,2,3,1.8014000000000001,2.4469,3600.01,17,25,4,5,5,5,0,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2
game_360,mexico,usa,1,2,4.5264999999999995,1.3728000000000002,3599.9900000000002,39,15,2,3,7,5,0,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_361,brazil,uae,8,2,5.3846,1.3464,3599.98,39,15,10,3,6,10,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36
game_362,saudi_arabia,guatemala,2,3,2.0295,2.4648000000000003,3599.9900000000002,20,26,4,4,4,4,0,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_363,rwanda,thailand,3,4,2.7621,4.1201,3600.02,27,29,6,7,9,5,0,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98
game_364,new_zealand,morocco,2,1,2.3356,1.8687,3600.0,29,17,2,2,9,6,1,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0
game_365,serbia,mexico,4,5,2.7247000000000003,5.9656,4317.76,27,54,6,6,10,6,0,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06
game_366,pakistan,indonesia,2,1,3.9607,2.3761,3600.0,28,21,4,1,9,6,1,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96
game_367,china,vietnam,0,4,3.2878,4.3976,3599.9900000000002,22,34,0,6,9,6,0,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94
game_368,switzerland,philippines,1,0,2.6397,1.8208,4146.95,28,18,2,0,5,9,1,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0
game_369,mongolia,panama,2,3,2.6211,1.8762,3599.9900000000002,23,17,4,4,4,5,0,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2
game_37,south_korea,serbia,6,5,3.6105,2.8134,3599.99,38,24,9,7,10,8,1,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11
game_370,canada,ethiopia,6,3,2.7165,1.9331,3599.99,27,18,8,3,4,4,1,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91
game_371,kazakhstan,uk,4,3,2.3557,4.2754,3823.15,22,33,5,5,5,5,1,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17
game_372,india,netherlands,3,4,2.8806,3.2184,5035.64,33,28,4,6,7,5,0,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
game_373,peru,oman,4,3,3.5031,2.8453,3599.99,30,24,6,4,4,9,1,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98
game_374,brazil,france,3,2,2.0425,2.9395,3600.0,16,26,4,4,12,7,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34
game_375,south_korea,uae,3,2,3.5039,3.0229,4330.97,34,24,4,3,12,8,1,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36
game_376,iceland,singapore,4,1,5.3285,2.8536,3599.98,39,26,7,2,7,10,1,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26
game_377,usa,germany,4,3,3.5807,1.9329999999999998,3599.9900000000002,28,18,5,3,1,8,1,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96
game_378,serbia,rwanda,2,1,3.4527,2.4189,3600.0,30,21,3,2,7,8,1,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19
game_379,oman,iceland,2,4,2.3729,3.4105,3600.0099999999998,23,28,4,6,10,2,0,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32
game_38,rwanda,panama,2,4,2.4674,2.1664000000000003,3599.99,20,21,4,8,4,6,0,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2
game_380,ethiopia,south_korea,6,5,3.2596000000000003,2.6656,3600.0,26,29,6,10,6,6,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11
game_381,panama,morocco,3,2,4.2511,3.8219000000000003,5658.42,43,37,5,1,8,6,1,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0
game_382,singapore,saudi_arabia,3,2,2.831,2.6498,3918.88,25,23,4,4,6,4,1,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36
game_383,india,usa,2,1,2.1939,3.9791000000000003,3600.0099999999998,23,36,4,2,4,7,1,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_384,germany,guatemala,9,4,3.2087,3.3087999999999997,3600.01,32,32,16,7,4,5,1,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_385,mexico,pakistan,7,6,4.6026,3.7517,4386.29,34,36,13,7,7,12,1,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03
game_386,netherlands,mongolia,5,1,3.5541,1.0707,3600.01,27,17,9,1,1,6,1,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05
game_387,thailand,china,1,3,2.1589,3.3682,3600.01,19,28,1,5,8,3,0,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05
game_388,uk,peru,2,1,2.1794000000000002,2.5575,3600.0,19,23,4,1,2,4,1,82,39,43,244,211,33,0.47560975609756095,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2
game_389,philippines,switzerland,5,0,2.5844,2.1917,3599.9900000000002,25,21,7,0,7,7,1,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,82,36,46,201,229,-28,0.43902439024390244,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89
game_39,kazakhstan,usa,7,5,5.3913,2.3693999999999997,3600.0099999999998,38,23,10,8,0,10,1,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36
game_390,france,new_zealand,6,4,3.6283,2.4351,3599.97,25,22,10,6,4,11,1,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23
game_391,uae,vietnam,4,3,2.7022999999999997,3.2031,3599.99,22,31,6,5,3,7,1,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94
game_392,brazil,kazakhstan,3,1,3.8854,2.365,3600.0,26,25,6,1,6,10,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,30,52,193,248,-55,0.36585365853658536,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0
game_393,indonesia,canada,1,2,2.8561,2.7867,3600.0099999999998,26,23,1,4,9,7,0,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01
game_394,thailand,oman,5,3,7.3472,1.1985000000000001,3599.9900000000002,47,15,8,2,3,16,1,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98
game_395,uae,morocco,4,1,2.5465,2.0273,3599.99,23,23,6,2,3,7,1,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,37,45,249,269,-20,0.45121951219512196,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0
game_396,china,peru,1,3,2.669,2.7563000000000004,3600.0,25,26,2,6,6,3,0,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2
game_397,iceland,new_zealand,2,0,2.1365,2.4589,3600.0,20,23,4,0,5,2,1,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23
game_398,usa,pakistan,2,3,3.5507999999999997,4.037599999999999,3600.0099999999998,29,34,4,3,10,8,0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03
game_399,ethiopia,saudi_arabia,6,1,4.1599,3.1933,3599.98,35,27,7,1,12,13,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36
game_4,mongolia,saudi_arabia,0,1,1.6322,1.6166,3600.0,19,16,0,2,6,5,0,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,39,43,195,205,-10,0.47560975609756095,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36
game_40,singapore,mexico,3,4,2.9815,4.5845,3615.03,34,37,6,5,7,4,0,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06
game_400,mongolia,south_korea,2,6,3.5075000000000003,3.7251000000000003,3600.0,31,35,3,7,5,10,0,82,27,55,179,244,-65,0.32926829268292684,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,39,43,288,302,-14,0.47560975609756095,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11
game_401,indonesia,france,2,1,2.9421,3.388,3600.0,25,30,4,2,4,10,1,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,37,45,241,265,-24,0.45121951219512196,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34
game_402,mexico,germany,2,3,3.3837,2.9469000000000003,3600.01,28,24,2,6,14,4,0,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,36,46,253,274,-21,0.43902439024390244,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96
game_403,canada,guatemala,4,1,2.2470999999999997,1.8911,3600.01,23,20,7,1,4,6,1,82,36,46,222,265,-43,0.43902439024390244,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36
game_404,singapore,rwanda,5,6,7.411099999999999,6.4452,7090.86,55,59,7,7,17,20,0,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,30,52,202,265,-63,0.36585365853658536,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19
game_405,vietnam,netherlands,1,4,2.1109999999999998,3.198,3600.0,22,27,1,8,7,3,0,82,39,43,223,257,-34,0.47560975609756095,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11
